2021-09-07 19:19:00,50.7
2021-09-07 19:20:00,50.6
2021-09-07 19:21:00,50.0
2021-09-07 19:22:00,49.8
2021-09-07 19:23:00,48.9
2021-09-07 19:24:00,50.1
2021-09-07 19:25:00,49.8
2021-09-07 19:26:00,49.5
2021-09-07 19:27:00,49.7
2021-09-07 19:28:00,49.3
2021-09-07 19:29:00,48.6
2021-09-07 19:30:00,47.9
2021-09-07 19:31:00,47.8
2021-09-07 19:32:00,48.1
2021-09-07 19:33:00,49.1
2021-09-07 19:34:00,48.2
2021-09-07 19:35:00,47.7
2021-09-07 19:36:00,47.3
2021-09-07 19:37:00,47.3
2021-09-07 19:38:00,46.9
2021-09-07 19:39:00,46.9
2021-09-07 19:40:00,48.2
2021-09-07 19:41:00,47.7
2021-09-07 19:42:00,47.4
2021-09-07 19:43:00,46.8
2021-09-07 19:44:00,47.7
2021-09-07 19:45:00,46.3
2021-09-07 19:46:00,46.0
2021-09-07 19:47:00,47.5
2021-09-07 19:48:00,46.8
2021-09-07 19:49:00,45.8
2021-09-07 19:50:00,46.3
2021-09-07 19:51:00,46.9
2021-09-07 19:52:00,46.9
2021-09-07 19:53:00,46.7
2021-09-07 19:54:00,45.4
2021-09-07 19:55:00,46.3
2021-09-07 19:56:00,45.3
2021-09-07 19:57:00,46.1
2021-09-07 19:58:00,44.8
2021-09-07 19:59:00,45.2
2021-09-07 20:00:00,44.1
2021-09-07 20:01:00,45.1
2021-09-07 20:02:00,45.3
2021-09-07 20:03:00,44.2
2021-09-07 20:04:00,44.6
2021-09-07 20:05:00,44.7
2021-09-07 20:06:00,44.3
2021-09-07 20:07:00,44.8
2021-09-07 20:08:00,44.7
2021-09-07 20:09:00,44.0
2021-09-07 20:10:00,43.2
2021-09-07 20:11:00,42.6
2021-09-07 20:12:00,43.7
2021-09-07 20:13:00,44.1
2021-09-07 20:14:00,43.5
2021-09-07 20:15:00,42.7
2021-09-07 20:16:00,42.3
2021-09-07 20:17:00,43.7
2021-09-07 20:18:00,41.9
2021-09-07 20:19:00,42.6
2021-09-07 20:20:00,43.0
2021-09-07 20:21:00,43.2
2021-09-07 20:22:00,43.0
2021-09-07 20:23:00,41.4
2021-09-07 20:24:00,41.2
2021-09-07 20:25:00,41.6
2021-09-07 20:26:00,42.5
2021-09-07 20:27:00,41.3
2021-09-07 20:28:00,41.0
2021-09-07 20:29:00,41.0
2021-09-07 20:30:00,41.2
2021-09-07 20:31:00,40.9
2021-09-07 20:32:00,40.2
